transcript_id,mi_quality,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,main_therapist_behaviour,client_talk_type,client utterance
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,164,therapist,00:08:13,Right. I know you've been seeing Dr. Brown about this for the last few years.,other,,"Mm. Maybe I'm thinking about it a bit more, I don't know, when he's not there."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,166,therapist,00:08:21,What is it that he's said that he thinks might be wrong with you?,question,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,168,therapist,00:08:30,Right.,other,,"Well, he's-he thinks it's all in my head."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,170,therapist,00:08:35,Right. Okay.,other,,"You know, he's- he says it's stress."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,172,therapist,00:08:38,And what do you think?,question,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,174,therapist,00:08:48,Right.,other,,"Well, I mean, it can't all be in my head. I get too much physical pain-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,176,therapist,00:08:53,Mm-hmm.,other,,"- for it to be in my head. I mean, it's real. It's-it's real pain."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,178,therapist,00:08:55,And have you had any thoughts yourself about what you think might be causing it?,question,,Um—
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,180,therapist,00:09:04,Mm-hmm.,other,,"Well, I mean, I-I did think that perhaps it was an infection that hadn't cleared up-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,182,therapist,00:09:14,Right.,other,,"- in the early stages, but, um, I think, um, I-I mean, sometimes I think it's IBS. A friend of mines has got that and it sounds similar, and then-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,184,therapist,00:09:16,Right.,other,,"- other times I'll think, ""I wonder if it's an ulcer."""
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,186,therapist,00:09:23,Right.,other,,"Um, on a really bad day, I start to think it might be cancer."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,188,therapist,00:09:32,Mm-hmm.,other,,"Um, my mother-in-law- my mother-in-law died of cancer last year and she had a, um, a growth that-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,190,therapist,00:09:34,Right.,other,,- the-the doctor didn't investigate.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,192,therapist,00:09:38,"Oh, dear.",other,,"But by the time they'd found it, it was the size of a football-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,194,therapist,00:09:40,Right. Right.,other,,- and it was- it was too late to operate then.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,196,therapist,00:09:48,Right.,other,,"So, you know, when I go to bed at night now, um, I just feel to make sure there's nothing different going on."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,198,therapist,00:09:52,"So you're- you-you're kind of prodding, having a feel at night?",reflection,,"And, uh, yeah, I worry about that."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,200,therapist,00:09:55,To see if you can feel anything?,question,,"Oh, yes."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,202,therapist,00:09:57,Right.,other,,Yes.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,204,therapist,00:10:00,Right. Okay.,other,,"I just want to make sure there's nothing changing down there, you know?"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,206,therapist,00:10:02,"Okay. So just to-to make sure that I've got the-the story straight, you've-you've seen Dr. Brown for a couple of years.",reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,208,therapist,00:10:10,You've-you've tried a variety of medications-,reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,210,therapist,00:10:13,"- some prescribed, some-",reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,212,therapist,00:10:15,- from the-the herbal shop. None of them really made a great deal of difference. You've had some investigations-,reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,214,therapist,00:10:21,"- but you perhaps feel you've not had enough investigations. And at times, you worry that this could be something quite serious like a-",reflection,,Mm-hmm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,216,therapist,00:10:29,- a cancer. Is that-- Have I got the-,reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,218,therapist,00:10:32,- story right?,reflection,,Yes.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,220,therapist,00:10:34,Okay.,other,,Yes. Yeah.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,222,therapist,00:10:35,"Okay. Barbara, what was it that you were hoping that I'd do for you today?",question,,I'd say so.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,224,therapist,00:10:45,Mm-hmm.,other,,"Well, I thought, you know, you're a new doctor here-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,226,therapist,00:10:52,Right.,other,,"- and you've just finished your medical training. I wondered whether, you know, with new eyes and a new way of looking at-at the problem-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,228,therapist,00:11:01,Right.,other,,"- um, you-you probably know about different tests, new tests, that my doctor doesn't know about, you know, new developments."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,230,therapist,00:11:05,Right. Right. So you were hoping that I'd send you for more tests?,question,,So perhaps you could send me for some different tests.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,232,therapist,00:11:10,Okay.,other,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,234,therapist,00:11:13,Right.,other,,"Well, I think there's-there's got to be something that a test might-"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,236,therapist,00:11:14,"Right. Okay. Well, I think, Barbara, having-having heard your story, and heard about the symptoms, I'm not sure that actually sending you for more tests at this point would be the most useful thing that we could do for you. And the reason for that is because you've-you've had some of the main investigations in the last couple of years, and-and they've not shown anything. And your symptoms haven't really changed that much. So it's very unlikely that if we were to send you for more tests now that-that they'd show anything different than what we already know. So a bit-- I think it would be a waste of time for you to go for more tests.",other,,- might reveal.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,238,therapist,00:12:09,"Uh, no. I think that you clearly have pain, and clearly you have lots of physical symptoms, and they're clearly getting in the way of-",other,,"So-so like, do you think it's all in my head then? You're gonna be like Dr. Brown. You think I'm imagining all of this?"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,240,therapist,00:12:17,-your life and causing you a lot-,other,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,242,therapist,00:12:18,-of disability.,other,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,244,therapist,00:12:20,I guess- I guess the way I think about these things is that they're not necessarily either all in the mind or all in the body.,other,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,246,therapist,00:12:29,"Sometimes these things can go together. Uh, I guess I'm thinking about how you told me that last year, when your son got married, uh, and you were very busy-",therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,248,therapist,00:12:39,"- and quite happy, that somehow your symptoms seemed less.",other,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,250,therapist,00:12:44,"And, uh, when your husband's away, which is something you don't like very much, sometimes, somehow, your symptoms then will seem greater. So, I guess what I'm wondering, Barbara, is if there might be some kind of a link with you between how you're feeling in your mind, and what's going on in your life, and-and how much your symptoms trouble you. Do you think that's a possibility?",reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,252,therapist,00:13:16,"Mm. I'm not saying that the pain's in your mind. Um, I guess what I'm saying is that sometimes the way that we feel, and the way that our lives are going, can impact how we notice our symptoms. Given that we've tried medication for you, and we've tried investigations, and we've drawn a blank really, with those, none of those have really helped you-",reflection,,"Well, I can't see that my mind can be causing this amount of pain."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,254,therapist,00:13:39,- I guess I'm wondering whether now it would be a good idea to try a different approach to your problems.,other,,No.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,256,therapist,00:13:48,"Well, I guess, thinking a little bit about those other areas of your life, um, uh, I'm thinking about the fact that over the last four years, your life's really changed. It seems to have really shrunk down.",other,,What-what sort of approach?
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,258,therapist,00:14:01,And it sounds as though you're not doing lots of the things that you used to do. That you-,reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,260,therapist,00:14:06,- used to get pleasure out of. Is that right?,reflection,,No.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,262,therapist,00:14:10,Yeah.,other,,"Well, I just can't do them."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,264,therapist,00:14:11,"Yeah. And I guess I wonder-- Uh, it sounds as though you've-you've dropped doing those things because you felt you couldn't do them, but I wonder if, in a funny way, what's happened is the fact that you're not doing those pleasurable things now, has kind of fed into you feeling-",reflection,,I can't- I can't do them anymore.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,266,therapist,00:14:28,- unhappy with the way that-that your life is at the moment. And-and I guess I wonder whether that can then make your symptoms worse for you.,reflection,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,268,therapist,00:14:38,Mm.,other,,"Oh, I don't know."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,270,therapist,00:14:39,"Well, I guess what I'd be wondering is whether one of the approaches we need to be using now is thinking about what you do with your life, and what you do with your day, and maybe trying to bring back some of those pleasurable things, you know, even if it's just meeting up-",therapist_input,,I don't know.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,272,therapist,00:14:52,"- with your-your female friends once a week, and whether actually doing those sorts of things might generally-",therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,274,therapist,00:14:58,- improve your quality of life. I'm also thinking about the tablets that you're taking.,therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,276,therapist,00:15:06,"And the fact that you-you seem to be taking quite a lot of them, and I'm wondering whether it's worth, though, sitting and looking at them and-and maybe trying to rationalize them a little bit, and really decide which are helping you, which are doing nothing, and which may actually be making some of your symptoms worse, I guess.",reflection,,Mm-hmm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,278,therapist,00:15:25,"What would you think about trying that slightly different approach for say-say two or three months, just to see whether or not it makes any difference?",therapist_input,,Hmm. Yeah.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,280,therapist,00:15:42,Right.,other,,"Well, two or three months is a long time if there is something going on. I mean, that's what happened to my mother-in-law, you know."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,282,therapist,00:15:43,Mm-hmm.,other,,They-they left her and-
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,284,therapist,00:15:47,"Well, I guess if we- if we did decide to-to work together like this-",therapist_input,,- didn't spot it and—
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,286,therapist,00:15:51,"- in this new approach, I'd be seeing you regularly. We can keep an eye on your symptoms, and if they change, then we can investigate as appropriate. But if they stay the same, then, you know, we can be-",therapist_input,,Mm-hmm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,288,therapist,00:16:03,- pretty clear that there's nothing new happening that-that we're missing.,therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,290,therapist,00:16:08,How would that sound?,therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,292,therapist,00:16:16,I think that would be a good idea. I think we've only just begun to talk about it-,therapist_input,,"So, uh, what are you saying then? That I should come back and see you?"
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,294,therapist,00:16:20,"- and I think perhaps you need to have a bit of time to think about it and then perhaps come back. Perhaps if you're booked in for a double slot next week, and that would give us a good chunk of time to think about this new approach.",therapist_input,,Mm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,296,therapist,00:16:32,"And perhaps if you could also bring your-your tablets in or-or make a list of them, we can look at what you're taking and perhaps go from there. How would that sound, Barbara?",therapist_input,,Mm-hmm.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,298,therapist,00:16:46,Yeah.,other,,"Okay. Well, uh, to make an appointment for next week."
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,300,therapist,00:16:47,Yes.,other,,And come and see you again-
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,302,therapist,00:16:48,Yes. I think so.,other,,- and talk about it a bit more?
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,304,therapist,00:16:49,I think that would be a good- a good start.,other,,Okay.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,306,therapist,00:16:54,Yeah.,other,,All right. And I'll make a list of the tablets that I'm taking.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,308,therapist,00:16:55,Okay. All right.,other,,I won't bring all the bottles down.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,310,therapist,00:16:59,"So, shall I see you again next week?",question,,Okay. All right. I'll do that.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,312,therapist,00:17:02,"Okay. All right. Thank you, Barbara.",other,,I'll make an appointment for next week. Yes.
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,314,therapist,00:17:04,Bye-bye.,other,,Okay. Thank you.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,0,therapist,00:15:26,"Kia ora, Ricky, welcome back.",other,, 
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,2,therapist,00:15:29,Good. Are you okay today?,question,,Kia ora.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,4,therapist,00:15:32,"All right. So where we left last time, you were going away to think about a few things and to, um, develop some sort of plan of action. How'd it go? What were you up to?",question,,"Yeah, yeah fine."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,6,therapist,00:15:54,Right.,other,,"Actually, it's been pretty good. I, um, I talked to my mom, which, uh-"
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,8,therapist,00:16:16,"Good to know, excellent.",other,,"-which is a big deal. And, uh, she was excellent. Um, I knew she would be. Um, and, uh, I've made an appointment for the, uh, for Stopping Violence and [unintelligible 00:16:15]"
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,10,therapist,00:16:31,Things are looking pretty good.,reflection,,"Um, I've cut down on the drink. I haven't stopped drinking, but, uh-- Yeah, so, uh, it's okay."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,12,therapist,00:16:34,"So you've rung your mom, had a chat to her.",other,,Yeah.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,14,therapist,00:16:37,Any other whānau members? You talked about your brothers and sisters last time.,question,,Mm-hmm.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,16,therapist,00:16:57,Here in Christchurch?,question,,"Uh, I didn't speak to my brothers and sisters this time, I just spoke to my mom, but, uh, she, uh, she suggested that I go and stay with my, uh, auntie and my uncle. Uh—"
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,18,therapist,00:16:58,Okay.,other,,Yeah.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,20,therapist,00:17:01,No?,question,,I'm not sure.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,22,therapist,00:17:06,What are you not sure about?,question,,"I'm not sure, I'm thinking about it."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,24,therapist,00:17:28,"Okay. Just sort of interested, when you rang your mom and, um, told her what's happening, how difficult was it to talk about the issue of violence and being violent towards your partner?",question,,"Well, I'm not sure if I want to live with my auntie and uncle. [chuckles] Um, I think, yeah, I'll probably need to. I think probably living with, uh, with my mate in his flat is probably not that helpful."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,26,therapist,00:18:13,"We-we talked about, uh, last time that this is hard stuff and that, um, we are prepared to kind of do the hard yard. So you've gone away, you've talked to your folks, put it out there about your issue of violence? Um, I'm thinking about, uh, with-with Tristan and the whole alcohol issue there. So it sounds like to me if you've- you've started to put quite a bit of stuff in place.",reflection,,"It was terrible. It was really hard. Uh, I think probably the hardest person to talk to about it, my mom. My, um, my old man, um-- Yeah, it was hard."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,28,therapist,00:18:44,"Yeah. What does it tell me about you as a man, as a father, as someone who wants to get moving?",question,,I try.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,30,therapist,00:19:11,"Grand. You talked a little bit about, uh, you'd really like to get back with Kristie?",question,,"Well, I hope it tells you that, um, that I'm a good bloke. That I'm a good dad. That I really- that I'm really serious. I am really serious."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,32,therapist,00:19:25,And-and-and your kids and developing that whānau. Have you had an opportunity to get in touch with her and—,question,,Yeah.
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,34,therapist,00:19:41,Right.,other,,"Uh, yeah, I talked to her about it. We talked a little bit. Um, and she's not completely convinced."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,36,therapist,00:19:44,"Okay. So what do you think you're gonna need to do to show her and others, uh, to convince them that you are serious?",question,,"Um, but we'll see how it goes."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,38,therapist,00:20:03,Mm-hmm.,other,,"I need to, um, I need to see all these things that I've started to put into action, I need to see them through to the end."
37,high,Motivational Techniques - Daryl interviews Ricky - 2,https://www.youtube.com/watch?v=IqtaW2ufbcw,reducing violence,40,therapist,00:20:17,Yeah.,other,,"Well. I need to- I need to, uh, to show her that she can trust me. That I'm serious about it."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,0,therapist,00:00:00,"Hi, Sarah, it's great to meet you. My name is Delwyn, and I'm a counselor here at the clinic. And I heard from your nurse practitioner that you recently had an annual exam in which the topics of smoking and alcohol use came up. Would you mind filling me in a little bit about that?",question,, 
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,2,therapist,00:00:42,"So, you've decided you wanna cut back on your smoking a little bit, but, you're not really concerned about your drinking.",reflection,,"Yeah, um, last week I met with my nurse practitioner, and I ge-I guess she's worried with how much I'm smoking and drinking right now. I mean, I-I did agree I would work on the smoking and try to cut back on that. But, as far as the drinking, I-I don't really think I drink that much."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,4,therapist,00:00:54,It's a nice sort of form of stress relief.,reflection,,"Right, I mean, I don't drink that much and, honestly, it-it's just a good way to relax."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,6,therapist,00:01:02,Sort of escape from your hectic schedule.,reflection,,"Yeah, exactly. You know, it's kind of like that me time at the end of the day."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,8,therapist,00:01:20,"So, you're working, and then, on top of that, juggling being a single mom and going to school?",reflection,,"Yeah. You know, I have a two-year-old son, and then, I work full-time. And, I also started going back to school. So, you know, just trying to juggle all that stuff. You know, it's tiring, and so, you know, at the end of the day, I just- I wanna relax and enjoy myself."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,10,therapist,00:01:34,It's pretty exhausting work.,reflection,,"Yeah, and for work, you know, I'm a server. So, I'm on my feet all day, you know, and it's-it's really tiring."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,12,therapist,00:01:47,"So, you're not only doing really tiring work and going to school, but you're also worrying about your finances.",reflection,,"Yeah, you know, it's hard trying to please customers all day. And then, at the same time, I'm-I'm worrying, am I making enough money to support my son, you know?"
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,14,therapist,00:02:02,"Yeah, it does. It sounds like a lot that you're trying to deal with, and it makes sense that you feel like you need some kind of break or reward.",reflection,,"Yeah, and then, you know, with going back to school, you know, I have to figure out how I'm going to pay for everything. So, you know, i-it's just a lot right now."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,16,therapist,00:02:09,"So, tell me a little bit more about your drinking. Tell me a little bit about how much you're drinking, and, um, the pattern, and what raised concern.",question,,Mm-hmm.
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,18,therapist,00:02:29,"So, you're drinking, perhaps, two drinks a day. Um, and I'm wondering, what have you heard about the recommendations for drinking levels?",question,,"Well, that's the thing. I-I don't really understand what raised concern. I mean, I don't drink that much, you know. I've-I've gone up to maybe two drinks a day max, you know."
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,20,therapist,00:02:38,"Okay, will you be interested in hearing about those recommendations?",question,,Not much.
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,22,therapist,00:02:43,"Okay. Well, so, the recommendation for women is to have no more than three drinks a day, and no more than seven drinks over the course of a week. Yeah, um, and, really, the reason for those recommendations is to just reduce the risk that people have trouble with accidents, or chronic diseases. Like certain types of cancers, or high blood pressure, and then also psychological problems. I don't know what you think about all that?",question,,Sure.
38,high,Part Two: Motivational Interviewing in an Integrated Care Setting (Counselor Scenario),https://vimeo.com/109546082,reducing alcohol consumption,24,therapist,00:03:28,"It just doesn't seem that abnormal to you, especially when you compare it with your family.",reflection,,"I don't know, i-it just surprises me because, I mean, two drinks a day, that-that doesn't seem like a problem or risky, you know. And, I have family members who drink a lot more than that per day, and, it's not a problem for them. So, i-it just surprises me."
